DATA_TYPE|CANCER_GROUP_SITE|YEAR|SEX|AGE_GROUP_YEARS|COUNT
Projections|Breast cancer|2022|Males|00–04|0
Projections|Breast cancer|2022|Males|05–09|0
Projections|Breast cancer|2022|Males|10–14|0
Projections|Breast cancer|2022|Males|15–19|0
Projections|Breast cancer|2022|Males|20–24|1
Projections|Breast cancer|2022|Males|25–29|1
Projections|Breast cancer|2022|Males|30–34|0
Projections|Breast cancer|2022|Males|35–39|2
Projections|Breast cancer|2022|Males|40–44|1
Projections|Breast cancer|2022|Males|45–49|8
Projections|Breast cancer|2022|Males|50–54|7
Projections|Breast cancer|2022|Males|55–59|6
Projections|Breast cancer|2022|Males|60–64|21
Projections|Breast cancer|2022|Males|65–69|29
Projections|Breast cancer|2022|Males|70–74|40
Projections|Breast cancer|2022|Males|75–79|42
Projections|Breast cancer|2022|Males|80–84|26
Projections|Breast cancer|2022|Males|85–89|11
Projections|Breast cancer|2022|Males|90+|10
Projections|Breast cancer|2022|Males|All ages combined|205
Projections|Breast cancer|2023|Males|00–04|0
Projections|Breast cancer|2023|Males|05–09|0
Projections|Breast cancer|2023|Males|10–14|0
Projections|Breast cancer|2023|Males|15–19|1
Projections|Breast cancer|2023|Males|20–24|1
Projections|Breast cancer|2023|Males|25–29|1
Projections|Breast cancer|2023|Males|30–34|0
Projections|Breast cancer|2023|Males|35–39|2
Projections|Breast cancer|2023|Males|40–44|1
Projections|Breast cancer|2023|Males|45–49|8
Projections|Breast cancer|2023|Males|50–54|6
Projections|Breast cancer|2023|Males|55–59|5
Projections|Breast cancer|2023|Males|60–64|21
Projections|Breast cancer|2023|Males|65–69|30
Projections|Breast cancer|2023|Males|70–74|43
Projections|Breast cancer|2023|Males|75–79|50
Projections|Breast cancer|2023|Males|80–84|28
Projections|Breast cancer|2023|Males|85–89|11
Projections|Breast cancer|2023|Males|90+|9
Projections|Breast cancer|2023|Males|All ages combined|217
Actual|Breast cancer|2019|Females|00–04|0
Actual|Breast cancer|2019|Females|05–09|0
Actual|Breast cancer|2019|Females|10–14|0
Actual|Breast cancer|2019|Females|15–19|3
Actual|Breast cancer|2019|Females|20–24|11
Actual|Breast cancer|2019|Females|25–29|97
Actual|Breast cancer|2019|Females|30–34|252
Actual|Breast cancer|2019|Females|35–39|548
Actual|Breast cancer|2019|Females|40–44|1016
Actual|Breast cancer|2019|Females|45–49|1754
Actual|Breast cancer|2019|Females|50–54|2099
Actual|Breast cancer|2019|Females|55–59|2103
Actual|Breast cancer|2019|Females|60–64|2363
Actual|Breast cancer|2019|Females|65–69|2401
Actual|Breast cancer|2019|Females|70–74|2505
Actual|Breast cancer|2019|Females|75–79|1300
Actual|Breast cancer|2019|Females|80–84|981
Actual|Breast cancer|2019|Females|85–89|635
Actual|Breast cancer|2019|Females|90+|428
Actual|Breast cancer|2019|Females|All ages combined|18496
Projections|Breast cancer|2020|Females|00–04|0
Projections|Breast cancer|2020|Females|05–09|0
Projections|Breast cancer|2020|Females|10–14|0
Projections|Breast cancer|2020|Females|15–19|2
Projections|Breast cancer|2020|Females|20–24|9
Projections|Breast cancer|2020|Females|25–29|90
Projections|Breast cancer|2020|Females|30–34|283
Projections|Breast cancer|2020|Females|35–39|565
Projections|Breast cancer|2020|Females|40–44|1053
Projections|Breast cancer|2020|Females|45–49|1793
Projections|Breast cancer|2020|Females|50–54|2128
Projections|Breast cancer|2020|Females|55–59|2173
Projections|Breast cancer|2020|Females|60–64|2458
Projections|Breast cancer|2020|Females|65–69|2620
Projections|Breast cancer|2020|Females|70–74|2634
Projections|Breast cancer|2020|Females|75–79|1366
Projections|Breast cancer|2020|Females|80–84|1068
Projections|Breast cancer|2020|Females|85–89|639
Projections|Breast cancer|2020|Females|90+|398
Projections|Breast cancer|2020|Females|All ages combined|19279
Projections|Breast cancer|2021|Females|00–04|0
Projections|Breast cancer|2021|Females|05–09|0
Projections|Breast cancer|2021|Females|10–14|0
Projections|Breast cancer|2021|Females|15–19|2
Projections|Breast cancer|2021|Females|20–24|8
Projections|Breast cancer|2021|Females|25–29|89
Projections|Breast cancer|2021|Females|30–34|285
Projections|Breast cancer|2021|Females|35–39|572
Projections|Breast cancer|2021|Females|40–44|1080
Projections|Breast cancer|2021|Females|45–49|1760
Projections|Breast cancer|2021|Females|50–54|2195
Projections|Breast cancer|2021|Females|55–59|2149
Projections|Breast cancer|2021|Females|60–64|2486
Projections|Breast cancer|2021|Females|65–69|2669
Projections|Breast cancer|2021|Females|70–74|2733
Projections|Breast cancer|2021|Females|75–79|1436
Projections|Breast cancer|2021|Females|80–84|1120
Projections|Breast cancer|2021|Females|85–89|651
Projections|Breast cancer|2021|Females|90+|410
Projections|Breast cancer|2021|Females|All ages combined|19645
Projections|Breast cancer|2022|Females|00–04|0
Projections|Breast cancer|2022|Females|05–09|0
Projections|Breast cancer|2022|Females|10–14|0
Projections|Breast cancer|2022|Females|15–19|3
Projections|Breast cancer|2022|Females|20–24|8
Projections|Breast cancer|2022|Females|25–29|89
Projections|Breast cancer|2022|Females|30–34|290
Projections|Breast cancer|2022|Females|35–39|580
Projections|Breast cancer|2022|Females|40–44|1114
Projections|Breast cancer|2022|Females|45–49|1734
Projections|Breast cancer|2022|Females|50–54|2267
Projections|Breast cancer|2022|Females|55–59|2130
Projections|Breast cancer|2022|Females|60–64|2511
Projections|Breast cancer|2022|Females|65–69|2728
Projections|Breast cancer|2022|Females|70–74|2737
Projections|Breast cancer|2022|Females|75–79|1555
Projections|Breast cancer|2022|Females|80–84|1175
Projections|Breast cancer|2022|Females|85–89|672
Projections|Breast cancer|2022|Females|90+|411
Projections|Breast cancer|2022|Females|All ages combined|20004
Projections|Breast cancer|2023|Females|00–04|0
Projections|Breast cancer|2023|Females|05–09|0
Projections|Breast cancer|2023|Females|10–14|0
Projections|Breast cancer|2023|Females|15–19|3
Projections|Breast cancer|2023|Females|20–24|8
Projections|Breast cancer|2023|Females|25–29|89
Projections|Breast cancer|2023|Females|30–34|295
Projections|Breast cancer|2023|Females|35–39|585
Projections|Breast cancer|2023|Females|40–44|1155
Projections|Breast cancer|2023|Females|45–49|1733
Projections|Breast cancer|2023|Females|50–54|2316
Projections|Breast cancer|2023|Females|55–59|2129
Projections|Breast cancer|2023|Females|60–64|2549
Projections|Breast cancer|2023|Females|65–69|2807
Projections|Breast cancer|2023|Females|70–74|2788
Projections|Breast cancer|2023|Females|75–79|1662
Projections|Breast cancer|2023|Females|80–84|1231
Projections|Breast cancer|2023|Females|85–89|697
Projections|Breast cancer|2023|Females|90+|411
Projections|Breast cancer|2023|Females|All ages combined|20458
Actual|Breast cancer|2019|Persons|00–04|0
Actual|Breast cancer|2019|Persons|05–09|0
Actual|Breast cancer|2019|Persons|10–14|0
Actual|Breast cancer|2019|Persons|15–19|4
Actual|Breast cancer|2019|Persons|20–24|11
Actual|Breast cancer|2019|Persons|25–29|97
Actual|Breast cancer|2019|Persons|30–34|252
Actual|Breast cancer|2019|Persons|35–39|549
Actual|Breast cancer|2019|Persons|40–44|1020
Actual|Breast cancer|2019|Persons|45–49|1761
Actual|Breast cancer|2019|Persons|50–54|2104
Actual|Breast cancer|2019|Persons|55–59|2109
Actual|Breast cancer|2019|Persons|60–64|2382
Actual|Breast cancer|2019|Persons|65–69|2430
Actual|Breast cancer|2019|Persons|70–74|2536
Actual|Breast cancer|2019|Persons|75–79|1327
Actual|Breast cancer|2019|Persons|80–84|1001
Actual|Breast cancer|2019|Persons|85–89|640
Actual|Breast cancer|2019|Persons|90+|436
Actual|Breast cancer|2019|Persons|All ages combined|18659
Projections|Breast cancer|2020|Persons|00–04|0
Projections|Breast cancer|2020|Persons|05–09|0
Projections|Breast cancer|2020|Persons|10–14|0
Projections|Breast cancer|2020|Persons|15–19|2
Projections|Breast cancer|2020|Persons|20–24|10
Projections|Breast cancer|2020|Persons|25–29|91
Projections|Breast cancer|2020|Persons|30–34|283
Projections|Breast cancer|2020|Persons|35–39|567
Projections|Breast cancer|2020|Persons|40–44|1054
Projections|Breast cancer|2020|Persons|45–49|1801
Projections|Breast cancer|2020|Persons|50–54|2133
Projections|Breast cancer|2020|Persons|55–59|2180
Projections|Breast cancer|2020|Persons|60–64|2479
Projections|Breast cancer|2020|Persons|65–69|2647
Projections|Breast cancer|2020|Persons|70–74|2671
Projections|Breast cancer|2020|Persons|75–79|1401
Projections|Breast cancer|2020|Persons|80–84|1090
Projections|Breast cancer|2020|Persons|85–89|649
Projections|Breast cancer|2020|Persons|90+|406
Projections|Breast cancer|2020|Persons|All ages combined|19464
Projections|Breast cancer|2021|Persons|00–04|0
Projections|Breast cancer|2021|Persons|05–09|0
Projections|Breast cancer|2021|Persons|10–14|0
Projections|Breast cancer|2021|Persons|15–19|2
Projections|Breast cancer|2021|Persons|20–24|9
Projections|Breast cancer|2021|Persons|25–29|90
Projections|Breast cancer|2021|Persons|30–34|285
Projections|Breast cancer|2021|Persons|35–39|574
Projections|Breast cancer|2021|Persons|40–44|1081
Projections|Breast cancer|2021|Persons|45–49|1768
Projections|Breast cancer|2021|Persons|50–54|2200
Projections|Breast cancer|2021|Persons|55–59|2156
Projections|Breast cancer|2021|Persons|60–64|2507
Projections|Breast cancer|2021|Persons|65–69|2698
Projections|Breast cancer|2021|Persons|70–74|2773
Projections|Breast cancer|2021|Persons|75–79|1475
Projections|Breast cancer|2021|Persons|80–84|1144
Projections|Breast cancer|2021|Persons|85–89|661
Projections|Breast cancer|2021|Persons|90+|419
Projections|Breast cancer|2021|Persons|All ages combined|19842
Projections|Breast cancer|2022|Persons|00–04|0
Projections|Breast cancer|2022|Persons|05–09|0
Projections|Breast cancer|2022|Persons|10–14|0
Projections|Breast cancer|2022|Persons|15–19|3
Projections|Breast cancer|2022|Persons|20–24|9
Projections|Breast cancer|2022|Persons|25–29|90
Projections|Breast cancer|2022|Persons|30–34|290
Projections|Breast cancer|2022|Persons|35–39|582
Projections|Breast cancer|2022|Persons|40–44|1115
Projections|Breast cancer|2022|Persons|45–49|1742
Projections|Breast cancer|2022|Persons|50–54|2274
Projections|Breast cancer|2022|Persons|55–59|2136
Projections|Breast cancer|2022|Persons|60–64|2532
Projections|Breast cancer|2022|Persons|65–69|2757
Projections|Breast cancer|2022|Persons|70–74|2777
Projections|Breast cancer|2022|Persons|75–79|1597
Projections|Breast cancer|2022|Persons|80–84|1201
Projections|Breast cancer|2022|Persons|85–89|683
Projections|Breast cancer|2022|Persons|90+|421
Projections|Breast cancer|2022|Persons|All ages combined|20209
Projections|Breast cancer|2023|Persons|00–04|0
Projections|Breast cancer|2023|Persons|05–09|0
Projections|Breast cancer|2023|Persons|10–14|0
Projections|Breast cancer|2023|Persons|15–19|4
Projections|Breast cancer|2023|Persons|20–24|9
Projections|Breast cancer|2023|Persons|25–29|90
Projections|Breast cancer|2023|Persons|30–34|295
Projections|Breast cancer|2023|Persons|35–39|587
Projections|Breast cancer|2023|Persons|40–44|1156
Projections|Breast cancer|2023|Persons|45–49|1741
Projections|Breast cancer|2023|Persons|50–54|2322
Projections|Breast cancer|2023|Persons|55–59|2134
Projections|Breast cancer|2023|Persons|60–64|2570
Projections|Breast cancer|2023|Persons|65–69|2837
Projections|Breast cancer|2023|Persons|70–74|2831
Projections|Breast cancer|2023|Persons|75–79|1712
Projections|Breast cancer|2023|Persons|80–84|1259
Projections|Breast cancer|2023|Persons|85–89|708
Projections|Breast cancer|2023|Persons|90+|420
Projections|Breast cancer|2023|Persons|All ages combined|20675
Actual|Cervical cancer|2019|Females|00–04|0
Actual|Cervical cancer|2019|Females|05–09|0
Actual|Cervical cancer|2019|Females|10–14|0
Actual|Cervical cancer|2019|Females|15–19|0
Actual|Cervical cancer|2019|Females|20–24|7
Actual|Cervical cancer|2019|Females|25–29|39
Actual|Cervical cancer|2019|Females|30–34|133
Actual|Cervical cancer|2019|Females|35–39|142
Actual|Cervical cancer|2019|Females|40–44|126
Actual|Cervical cancer|2019|Females|45–49|109
Actual|Cervical cancer|2019|Females|50–54|69
Actual|Cervical cancer|2019|Females|55–59|83
Actual|Cervical cancer|2019|Females|60–64|65
Actual|Cervical cancer|2019|Females|65–69|53
Actual|Cervical cancer|2019|Females|70–74|50
Actual|Cervical cancer|2019|Females|75–79|28
Actual|Cervical cancer|2019|Females|80–84|17
Actual|Cervical cancer|2019|Females|85–89|15
Actual|Cervical cancer|2019|Females|90+|9
Actual|Cervical cancer|2019|Females|All ages combined|945
Projections|Cervical cancer|2020|Females|00–04|0
Projections|Cervical cancer|2020|Females|05–09|0
Projections|Cervical cancer|2020|Females|10–14|0
Projections|Cervical cancer|2020|Females|15–19|1
Projections|Cervical cancer|2020|Females|20–24|2
Projections|Cervical cancer|2020|Females|25–29|37
Projections|Cervical cancer|2020|Females|30–34|130
Projections|Cervical cancer|2020|Females|35–39|146
Projections|Cervical cancer|2020|Females|40–44|130
Projections|Cervical cancer|2020|Females|45–49|117
